year,selling_price,km_driven,mileage,engine,max_power,torque,max_torque_rpm,year2,m/m,name_BMW,name_Chevrolet,name_Ford,name_Honda,name_Hyundai,name_Mahindra,name_Maruti,name_Nissan,name_Rare,name_Renault,name_Skoda,name_Tata,name_Toyota,name_Volkswagen,fuel_CNG,fuel_Diesel,fuel_LPG,fuel_Petrol,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Automatic,transmission_Manual,owner_First Owner,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner,seats_4,seats_5,seats_7,seats_8,seats_Rare
2018,12.89921982609012,22000,20.3,1199,84.0,114.0,3500.0,4072324,17.052,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2017,12.89921982609012,70000,20.51,998,67.04,90.0,3500.0,4068289,13.749904000000003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2016,14.375126345899696,52000,12.55,2982,168.5,360.0,3200.0,4064256,21.14675,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
2017,13.217673557208654,49000,25.4,1186,73.97,190.25,2250.0,4068289,18.78838,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2015,13.217673557208654,50000,28.09,1248,88.5,200.0,1750.0,4060225,24.85965,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2013,12.834681304952548,65000,28.4,1248,74.0,190.0,2000.0,4052169,21.016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2015,14.533838037054517,35000,19.7,2143,134.1,300.0,3000.0,4060225,26.4177,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2007,12.26434155365415,58000,16.8,1493,110.0,24.0,2750.0,4028049,18.48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2011,12.30591798049989,56000,25.44,936,57.6,150.0,1750.0,4044121,14.653440000000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2010,12.487485104968359,61000,20.4,1248,91.7,209.0,2000.0,4040100,18.706799999999998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2013,12.896716695872,61000,21.64,1461,84.8,200.0,2000.0,4052169,18.35072,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2008,12.072541252905651,61000,17.1,1493,110.0,24.0,2750.0,4032064,18.810000000000002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2011,12.926348493478372,64481,20.5,1598,103.5,250.0,2500.0,4044121,21.2175,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2011,12.80765263256463,65000,20.54,1598,103.6,250.0,2500.0,4044121,21.279439999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2009,13.790192749979985,80000,22.48,1995,187.74,400.0,2500.0,4036081,42.203952,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2014,14.761360092079974,70000,11.74,2987,254.8,619.0,2400.0,4056196,29.91352,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
2009,11.884489021402711,30000,18.0,995,62.0,90.3,4200.0,4036081,11.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2011,12.206072645530174,200000,17.0,1405,71.0,1323.8977499999999,2500.0,4044121,12.069999999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2014,13.997832114758229,230000,15.73,1968,174.33,380.0,2500.0,4056196,27.422109000000003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
2016,12.542544882151386,100000,20.3,998,68.05,94.14,3500.0,4064256,13.81415,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2011,13.017002861746503,95000,11.79,2179,120.0,290.0,2800.0,4044121,14.148,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
2006,11.918390573078392,140000,17.7,1497,78.0,12.7,2700.0,4024036,13.806,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
2017,13.304684934198283,70000,17.3,1497,117.3,145.0,4600.0,4068289,20.292900000000003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
2010,11.608235644774552,88000,18.8,1248,90.0,200.0,3000.0,4040100,16.92,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2012,13.122363377404328,200000,15.1,2179,140.0,330.0,2800.0,4048144,21.14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
2012,13.710150042306449,155000,16.07,1995,181.0,380.0,1750.0,4048144,29.0867,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
2005,11.918390573078392,80000,18.9,998,67.1,90.0,3500.0,4020025,12.681899999999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2013,12.524526376648708,80000,16.95,1498,97.7,134.0,4000.0,4052169,16.56015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
2014,13.028052697933088,40000,28.4,1248,74.0,190.0,2000.0,4056196,21.016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2014,13.028052697933088,40000,25.2,1248,74.0,190.0,2000.0,4056196,18.648,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2017,13.38472764187182,47000,26.0,1498,98.6,200.0,1750.0,4068289,25.636,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2017,13.38472764187182,49060,22.0,1498,108.495,250.0,3000.0,4068289,23.8689,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2013,12.367340793126296,18000,22.74,796,47.3,69.0,3500.0,4052169,10.756019999999998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2018,13.592367006650065,37161,22.7,1498,89.84,204.0,2750.0,4072324,20.39368,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2016,13.864300722133706,80000,19.67,1582,126.2,259.9,2750.0,4064256,24.82354,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2012,10.714417768752456,28000,25.4,624,37.5,51.0,500.0,4048144,9.525,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
2013,13.017002861746503,100000,15.74,1591,121.3,154.9,4200.0,4052169,19.09262,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
2014,12.876462838967504,120000,20.14,1498,88.8,230.0,2500.0,4056196,17.884320000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2013,12.84792653170257,70000,18.2,1248,73.8,172.5,1750.0,4052169,13.4316,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
2015,13.527828485512494,74000,19.67,1582,126.2,259.9,2750.0,4060225,24.82354,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2017,13.805460222110773,20000,17.0,1591,121.3,151.0,4850.0,4068289,20.621,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
2012,12.821258284620408,68000,23.4,1248,74.0,190.0,2000.0,4048144,17.316,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2014,12.611537753638338,60175,18.2,1199,82.5,108.5,5000.0,4056196,15.015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2017,13.458835614025542,49957,25.83,1498,99.0,215.0,3000.0,4068289,25.571699999999996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2017,13.304684934198283,43235,24.29,1498,99.0,215.0,3000.0,4068289,24.0471,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2018,13.737549016494562,50699,22.77,1498,98.59,205.0,3250.0,4072324,22.448943,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2016,13.458835614025542,111000,21.19,1396,88.73,220.0,2750.0,4064256,18.801887000000004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2018,13.458835614025542,48000,21.1,998,100.5,150.0,4500.0,4072324,21.2055,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2007,12.128111104060462,90000,17.8,1248,75.0,190.0,2000.0,4028049,13.350000000000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
2015,12.983099011217604,80000,15.3,2956,83.83,250.0,2000.0,4060225,12.82599,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
2017,12.89921982609012,100000,18.16,1196,86.8,112.0,4000.0,4068289,15.762880000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2011,12.100712129872347,90000,20.0,1399,68.0,160.0,2000.0,4044121,13.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
2014,12.676076274775909,90000,23.59,1364,67.06,170.0,2400.0,4056196,15.819454,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
2016,14.340238495183105,120000,13.68,2393,147.8,343.0,2800.0,4064256,20.219040000000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
2009,12.736700896592344,82000,14.53,1798,138.0,173.0,4000.0,4036081,20.051399999999997,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2008,12.206072645530174,80000,13.5,1995,52.0,106.0,2200.0,4032064,7.02,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
2017,13.676247341204819,40000,24.3,1248,88.5,200.0,1750.0,4068289,21.5055,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2017,13.676247341204819,60000,24.3,1248,88.5,200.0,1750.0,4068289,21.5055,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2010,12.206072645530174,70000,21.1,1248,73.9,190.0,2000.0,4040100,15.5929,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2017,13.592367006650065,45500,23.9,1582,126.2,259.9,2750.0,4068289,30.161800000000003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2014,13.9108207377686,120000,12.99,2494,100.6,200.0,3400.0,4056196,13.067939999999998,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
2008,11.652678711655406,100000,19.7,796,46.3,62.0,3000.0,4032064,9.121099999999998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2013,13.122363377404328,92000,20.77,1248,88.76,200.0,1750.0,4052169,18.435451999999998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
2014,13.458835614025542,141000,25.2,1248,74.0,190.0,2000.0,4056196,18.648,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
2015,13.017002861746503,50000,17.8,1198,86.7,109.0,4500.0,4060225,15.432600000000003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2009,11.608235644774552,113000,15.3,1193,65.3,102.0,2600.0,4036081,9.9909,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2011,12.250089530946948,1,15.1,1196,73.0,101.0,3000.0,4044121,11.023,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
2014,12.89921982609012,50074,24.0,1120,70.0,160.0,2750.0,4056196,16.799999999999997,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2014,13.304684934198283,100000,22.54,1396,88.73,219.7,2750.0,4056196,19.999742,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
2017,12.765688433465597,35000,15.37,1196,73.0,101.0,3000.0,4068289,11.2201,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
2018,13.805460222110773,60000,23.0,1498,98.96,205.0,3250.0,4072324,22.7608,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2011,14.28551418721001,70000,14.21,2143,203.0,500.0,1800.0,4044121,28.846300000000003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
2017,13.521139497361697,10000,21.4,1197,83.1,115.0,4000.0,4068289,17.783399999999997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
2015,13.122363377404328,35000,25.2,1248,74.0,190.0,2000.0,4060225,18.648,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2019,13.199324418540456,5000,20.52,1197,81.8,113.0,4200.0,4076361,16.78536,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
2016,14.430696197054507,33000,13.68,2393,147.8,343.0,2800.0,4064256,20.219040000000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
2017,13.304684934198283,27000,22.95,1248,74.0,190.0,3000.0,4068289,16.983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2018,13.444446876573442,25000,19.0,1194,94.68,120.0,4250.0,4072324,17.9892,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2016,13.353475098367715,30154,25.2,1248,74.0,190.0,2000.0,4064256,18.648,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2018,13.369223455335854,20000,20.14,1197,81.86,113.75,4000.0,4072324,16.486604,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2019,15.520258650202699,17000,18.0,1969,190.0,3922.66,3000.0,4076361,34.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
2016,13.122363377404328,100000,20.4,1197,81.8,113.0,4200.0,4064256,16.687199999999997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2017,12.644327576461329,54000,24.7,796,47.3,69.0,3500.0,4068289,11.6831,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2015,13.304684934198283,80000,18.49,1493,100.0,240.0,2800.0,4060225,18.49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
1999,10.596634733096073,100000,16.1,796,37.0,59.0,2500.0,3996001,5.957000000000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
2018,13.337474757021274,70000,25.4,1186,73.97,190.25,2250.0,4072324,18.78838,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2018,13.541073712262515,50000,27.39,1248,74.0,190.0,2000.0,4072324,20.268600000000003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2018,13.997832114758229,40000,22.0,1582,126.2,259.87,3000.0,4072324,27.764,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2012,12.611537753638338,45000,20.36,1197,78.9,111.8,4000.0,4048144,16.06404,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2019,13.122363377404328,5000,23.84,1199,84.0,114.0,3500.0,4076361,20.025599999999997,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2012,11.695247021764184,70000,18.6,1199,79.4,108.0,4400.0,4048144,14.768400000000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
2017,12.765688433465597,26263,21.1,814,55.2,74.5,4000.0,4068289,11.6472,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2016,12.765688433465597,100000,18.15,1198,82.0,115.0,3600.0,4064256,14.883,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2013,13.217673557208654,80000,25.0,1493,113.42,250.06,2750.0,4052169,28.355,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2016,13.422467969854667,108000,23.65,1248,88.5,200.0,1750.0,4064256,20.93025,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2017,13.345506928718539,25000,22.0,1197,81.8,113.0,4200.0,4068289,17.996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2018,14.01436141670944,11000,15.8,1591,121.3,151.0,4850.0,4072324,19.165399999999998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2019,13.071070083016778,5000,21.7,998,67.0,90.0,3500.0,4076361,14.538999999999998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
2014,13.180632285528304,90000,22.9,1248,74.0,190.0,2000.0,4056196,16.945999999999998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2018,12.611537753638338,30000,24.7,796,47.3,69.0,3500.0,4072324,11.6831,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2018,13.981024996441848,5500,17.4,1497,117.6,145.0,4600.0,4072324,20.4624,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2000,10.735461455680806,90000,19.7,796,46.3,62.0,3000.0,4000000,9.121099999999998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2012,12.154779351142624,65000,21.1,814,55.2,74.5,4000.0,4048144,11.6472,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2014,13.500799813124575,60000,22.32,1582,126.32,259.8,2750.0,4056196,28.194624,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2015,13.180632285528304,120000,25.2,1248,74.0,190.0,2000.0,4060225,18.648,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2018,14.050582680143757,12000,20.37,1461,108.45,240.0,1750.0,4072324,22.091265000000003,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2019,13.840203170554645,32000,28.09,1248,88.5,200.0,1750.0,4076361,24.85965,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2009,11.77528972943772,60000,19.7,796,46.3,62.0,3000.0,4036081,9.121099999999998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2011,14.22097566607244,84925,16.07,1995,181.0,380.0,3000.0,4044121,29.0867,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
2007,11.695247021764184,120000,17.8,1086,63.0,9.8,3000.0,4028049,11.214,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2015,14.151982794585487,170000,12.99,2494,100.6,200.0,3400.0,4060225,13.067939999999998,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
2014,13.217673557208654,105000,21.7,1498,98.96,215.0,2500.0,4056196,21.474319999999995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2019,13.180632285528304,9500,18.16,1196,86.8,112.0,4000.0,4076361,15.762880000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2017,13.060487973686241,50000,18.9,1197,82.0,114.0,4000.0,4068289,15.498,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2014,12.429216196844383,50000,25.0,1396,69.01,140.0,3000.0,4056196,17.2525,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2013,12.971540487669746,90000,16.02,1373,93.7,130.0,4000.0,4052169,15.01074,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
2012,13.217673557208654,93000,20.77,1248,88.76,200.0,1750.0,4048144,18.435451999999998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
2015,13.122363377404328,117000,20.85,1197,83.14,115.0,4000.0,4060225,17.334690000000002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2008,12.388394202324129,90000,17.7,1497,78.0,12.7,2700.0,4032064,13.806,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2008,12.043553716032399,80000,16.1,1298,88.2,11.5,4500.0,4032064,14.200200000000002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
2000,11.84939770159144,50000,19.369999999999997,1248,81.86,160.0,3000.0,4000000,15.856281999999998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2016,12.437184366493561,30000,22.74,796,47.3,69.0,3500.0,4064256,10.756019999999998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2004,11.512925464970229,40000,19.7,796,46.3,62.0,3000.0,4016016,9.121099999999998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2015,12.765688433465597,46357,20.51,998,67.04,90.0,3500.0,4060225,13.749904000000003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
